handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_937e330c-9e66-d2c6-ca0c-732b43824d21,Product,Sensodyne Complete Protection+ Mouthwash 100ml,"Discover the ultimate oral care solution with Sensodyne Complete Protection+ Mouthwash 100ml at Dentaltourismclinicsindia. Designed for sensitive teeth, this mouthwash offers comprehensive protection by strengthening enamel, reducing plaque, and promoting healthier gums. Ideal for our dental tourism patients, it ensures long-lasting freshness and effective sensitivity relief, even when you can't visit us in person. At Dentaltourismclinicsindia, we prioritize your dental health with top-tier products and services, making your smile our mission. Enhance your oral care regimen today with Sensodyne Complete Protection+ Mouthwash.",b6120a_170e33d404234e46b0384b56bad9d96d~mv2.avif;b6120a_c482805ee9ca468e92f0637278becf83~mv2.avif;b6120a_5b1efb831b3041fc8adbc3e4ab416cb5~mv2.avif;b6120a_139e7e4330eb47f1bfce39536166f9b9~mv2.webp,,,,130.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6d49ac10-29b2-9fd1-09e9-d3a731a3da8e,Product,Spicta Peach Mint Alcohol-Free Organic Mouthwash,"Discover the refreshing Spicta Peach Mint Alcohol-Free Organic Mouthwash at Dentaltourismclinicsindia. This expertly formulated mouthwash combines the natural essence of peach and mint to provide a delightful, invigorating cleansing experience. Free from alcohol and harsh chemicals, it's perfect for maintaining oral health while on your dental tourism journey. Embrace a cleaner, healthier smile with our commitment to organic, safe, and effective dental care products. Visit Dentaltourismclinicsindia for quality services and superior oral hygiene solutions.",b6120a_29528afded6f418385926117d56aec16~mv2.jpeg;b6120a_0eef252b328e49909789b4145794eaba~mv2.webp;b6120a_2d33c9aa57f741588534cc3b9781a08b~mv2.webp;b6120a_86e1bd47b2024c55abc2e3d953453d31~mv2.webp;b6120a_72e2f78f70894e74bdc629a3e8e740c0~mv2.webp,Alcohol- free Mouthwash,,,269.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_78dd9275-a46b-c779-0213-b70293dba584,Product,Nature Sure Aloe Vera Mouthwash with Neem and Clove,"Discover exceptional oral care with Nature Sure Aloe Vera Mouthwash infused with Neem and Clove, available at Dentaltourismclinicsindia. This natural formulation harnesses the antibacterial properties of Neem and Clove to effectively combat bacteria, while Aloe Vera soothes and revitalizes your gums. Ideal for patients seeking holistic dental solutions, our clinic is committed to providing innovative, health-boosting products as part of our comprehensive dental services. Enhance your oral hygiene regimen and experience the professional care and values upheld by Dentaltourismclinicsindia with this refreshing mouthwash.",b6120a_7b76b255f7d34976a17093fc055a72d6~mv2.jpg;b6120a_2aab5f01d75e41f89cf3b36c3245851e~mv2.webp;b6120a_e4573002c1544877aca6b7291d55458f~mv2.avif;b6120a_b0fa4c6d06874f4d849190603de8723a~mv2.avif,Alcohol- free Mouthwash,,,220.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_01a1e18e-2cf9-24d6-ae3f-942e4e00dc48,Product,The Mouth Company Cool Mint Alcohol-Free Mouthwash,"Experience the refreshing sensation of The Mouth Company Cool Mint Alcohol-Free Mouthwash, designed specifically for those who seek top-tier oral care. Perfect for patients at Dentaltourismclinicsindia, our commitment to excellence is mirrored in this premium mouthwash which eliminates bad breath and promotes a healthy, fresh mouth without the harshness of alcohol. Ideal for sensitive gums, it provides a gentle yet effective clean, making it a must-have for your dental hygiene routine. Aligning with our values of quality and care, this mouthwash ensures your smile remains bright and confident. Visit us at Dentaltourismclinicsindia to elevate your oral health regime today.",b6120a_e07781c2a06648928caaea84752b18d0~mv2.jpg;b6120a_dddb8b7e99db439bbdced89e8e2059c9~mv2.jpg;b6120a_82fe77db3efb41edbdc88449a165b9b8~mv2.jpg;b6120a_36d467dc2ad04125a8b734034a0bc660~mv2.jpg,Alcohol- free Mouthwash,,,249.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_230ffbf9-b4ea-cb7d-f3f4-d00531f21489,Product,"Auromere Ayurvedic Mouthwash - Vegan, Fluoride Free, Alcohol Free, Natural, Non","Experience holistic oral care with Auromere Ayurvedic Mouthwash from Dentaltourismclinicsindia. This vegan, fluoride-free, alcohol-free, and natural mouthwash integrates traditional Ayurvedic wisdom to ensure your dental health is managed with gentleness and effectiveness. Ideal for those seeking a fluoride-free option, it provides a refreshing cleanse without harsh chemicals, aligning perfectly with our commitment to use safe, non-toxic products in our dental treatments. Embrace a balanced approach to oral hygiene while enjoying the professional care and values of Dentaltourismclinicsindia. Enhance your dental care routine with this natural, non-irritating solution today.",b6120a_11d6affc11ec474d9e92384a461c3931~mv2.webp,Herbal Ayurvedic Mouthwash;Alcohol- free Mouthwash,,,704.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_80edbba3-c96d-d9ad-2a71-e2fa25958418,Product,Ega herbal mouthwash,,b6120a_5689af21922c4e0e9644261243724dbf~mv2.webp;b6120a_bf6a7ae9700a4a5db1764130de91eee9~mv2.webp;b6120a_e51e59ac241d4ff687136f610fa0f11a~mv2.webp;b6120a_f8f5bd1c246a4d298df4b2763e225733~mv2.webp;b6120a_d7a2c52422bf4f99919a29ad20a2c0b2~mv2.webp,Herbal Ayurvedic Mouthwash,,,875.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f134caf2-05bf-feaa-c263-fa1cb14b8004,Product,Crest pro health mouth wash with refreshing clean mint - 1 ltr,"Discover exceptional oral care with Crest Pro-Health Mouth Wash with Refreshing Clean Mint - 1 Ltr, available at Dentaltourismclinicsindia. This advanced mouthwash formulation not only freshens breath but also strengthens enamel, fights cavities, reduces plaque, and defends against gum disease. Ideal for our dental tourism clients seeking optimal oral hygiene, it offers a minty freshness that complements your dental visit. Trust Dentaltourismclinicsindia to bring you top-tier dental products, ensuring comprehensive care even after your treatment. Experience the difference of professional-grade oral health solutions today.",b6120a_d5f7bd877c5d44a1ac3c46ed99e29d93~mv2.jpg,Cosmetic Mouthwash,,,6999.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d356bd4a-1afc-feb0-8dda-0e826b94dccc,Product,Habbits Teeth Whitening Natural Mouthwash (Charcoal & Spearmint),"Discover the natural whitening power of Habbits Teeth Whitening Natural Mouthwash in Charcoal & Spearmint, now available at Dentaltourismclinicsindia. This innovative mouthwash harnesses the detoxifying properties of activated charcoal and the refreshing essence of spearmint to effectively brighten your smile while promoting oral health. Ideal for our discerning patients who value both efficacy and natural ingredients, Habbits Teeth Whitening Mouthwash complements our comprehensive dental care services. Experience the perfect blend of potent whitening and fresh breath, backed by our dedication to superior dental wellness. Achieve a radiant smile with a trusted, nature-based solution tailored for optimal oral care.",b6120a_20946d944be8469cae4ed2a7cb0f6f7e~mv2.webp;b6120a_a5de100cbd7f404a825ec89614db0070~mv2.webp,Cosmetic Mouthwash,,,348.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9ba59414-09c2-a1de-43fd-0f497a87d08a,Product,"Perfora , Teeth Whitening Mouthwash","Experience the pinnacle of dental care with our Teeth Whitening Mouthwash at Dentaltourismclinicsindia. This expertly formulated mouthwash not only brightens your smile but also protects your teeth, aligning perfectly with our commitment to providing top-notch dental services. The gentle yet effective ingredients ensure reduction in stains and maintain oral hygiene. Our dedication to excellence in dental tourism and patient satisfaction means you can trust our products to enhance both your smile and your overall dental health. Discover the transformative power of a whiter smile and better oral care with our Teeth Whitening Mouthwash today.",b6120a_a5a7e369cecd4a1d867096ec38cfbdbd~mv2.webp;b6120a_a0675ed0bbdd4ff49f9641ba4c33fb62~mv2.webp;b6120a_325c7226050a439e80376607cc65a588~mv2.webp;b6120a_f816b3b758694b8b8a448d5435451ad6~mv2.webp,Whitening mouthwash;Alcohol- free Mouthwash;Sensitive Mouthwash,,,199.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f29aad55-14be-17fa-3ba4-623900e9a130,Product,"Colgate MaxFresh Toothpaste, Red Gel Tooth Paste with Menthol for Super Fresh Br","At Dentaltourismclinicsindia, we recommend Colgate MaxFresh Toothpaste, featuring a vibrant red gel infused with menthol, ensuring super fresh breath and a revitalizing brushing experience. This premium toothpaste not only combats bad breath but also supports oral health by effectively cleaning your teeth and gums. Trust in the power of Colgate MaxFresh for a confident smile and the freshest breath, aligning with our commitment to providing top-tier dental care and oral hygiene products. Embrace a fresher, healthier mouth with every use, reflecting our dedication to exceptional dental wellness.",b6120a_d112e520bbaf4f9194c8579c283b7643~mv2.jpg;b6120a_e1449581a5794a92ba168be92872494e~mv2.jpg;b6120a_9aaf436abc904aa3a13760d837a83f7f~mv2.jpg;b6120a_aee15eee747f4b908dd72c4ca5ad23f2~mv2.jpg;b6120a_16c750721f814b87a8c39f44587ba08c~mv2.jpg,Gel Toothpaste;Regular/ family Toothpaste,,,275.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_84fe629d-baae-d87e-0bb6-3a138ce80903,Product,"Pepsodent Whitening Toothpaste, 150 g","Experience the ultimate in at-home dental care with Pepsodent Whitening Toothpaste, 150 g, at Dentaltourismclinicsindia. Formulated to remove stains and restore your teeth's natural whiteness, this toothpaste is perfect for maintaining a radiant smile between your professional dental cleanings. Our Dental Center prides itself on providing top-tier services and this dentist-recommended toothpaste supports your oral health by effectively fighting cavities and bad breath. Trust in our commitment to your dental wellness, and add Pepsodent Whitening Toothpaste to your daily routine today. Explore the synergy of professional care and advanced at-home solutions with Dentaltourismclinicsindia.",b6120a_ce38a04d1cb740c7be81aa64e3dcad73~mv2.webp;b6120a_a5bde8501ca746c4ab3c70fe211a8e0d~mv2.webp;b6120a_eafa55798425464fa697619897ccb31c~mv2.webp,Whitening tooth paste,,,130.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_321a8270-fd03-4aee-938f-ed90a66b6500,Product,Unwind - Teeth Whitening Toothpaste,"Unwind - Teeth Whitening Toothpaste is a revolutionary solution offered by Dentaltourismclinicsindia, designed to provide you with a brighter, more confident smile. Formulated with advanced whitening agents and gentle cleaning properties, it ensures optimal oral health without compromising tooth enamel. Ideal for patients undergoing dental procedures or those looking to maintain their radiant smiles, this toothpaste integrates seamlessly into your daily routine. Trust in our expertise and commitment to dental excellence to help you achieve the best results at home. Discover the perfect companion to your dental care journey with Unwind - Teeth Whitening Toothpaste.",b6120a_f965c51b3fc34bd5b589c43146d74d3a~mv2.webp;b6120a_427fd21352fb43d7a88667a2461a29be~mv2.webp;b6120a_2ffa9cc448934eb1af0dddfb40bc2f65~mv2.webp;b6120a_4a21063c6d06417db387559c6cc9dec6~mv2.webp,Whitening tooth paste,,,299.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1bf1ad76-e914-cb04-836a-08c25665706d,Product,"Himalaya, Botanique, Kids Toothpaste, Bubble Gum, 4 oz (113 g)","At Dentaltourismclinicsindia, we prioritize your child's oral health and happiness. Our Himalaya Botanique Kids Toothpaste in a fun Bubble Gum flavor is designed to make brushing enjoyable for kids while effectively fighting cavities with natural ingredients. This 4 oz (113 g) fluoride-free toothpaste gently cleanses and protects growing teeth, encouraging lifelong dental hygiene habits. Trust our professional team to recommend high-quality, safe products that align with our dedication to providing outstanding dental care. Invest in your child’s bright smile with Himalaya Botanique Kids Toothpaste today.",b6120a_2493a590c45c44e5be246c32be126623~mv2.avif;b6120a_5331d13391054e4c99046c37c9f7d793~mv2.avif;b6120a_a06c2084a35a42208baf5022efd08dfa~mv2.avif;b6120a_5285812260a04fcb8eafc9e5ff57247f~mv2.avif,Kids Toothpaste,,,601.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_34adbeff-e04a-e966-38df-3eb4506d0d62,Product,"Colgate Toothpaste For Kids (6-9 Years),Natural Strawberry Mint Flavour Tooth Pa","Discover the perfect blend of fun and care with Colgate Toothpaste for Kids (6-9 Years) in Natural Strawberry Mint Flavor, available at Dentaltourismclinicsindia. Specially formulated to cater to the unique dental needs of young ones, this toothpaste ensures a pleasant brushing experience while effectively protecting against cavities. At our dental center, we prioritize the holistic health and smile of every child, and this product aligns perfectly with our commitment to providing top-notch pediatric dental care. Trust in Dentaltourismclinicsindia to bring you products that merge natural ingredients with advanced dental science for your child's optimum oral health. Give your kids a reason to smile brighter and healthier with every brush!",b6120a_4b711b9369ae4b9181adb6fd3984f7ba~mv2.jpg;b6120a_8f3e1f2a78e34520b232c0df757d622d~mv2.jpg;b6120a_a416db9bbf28413b80a88984e01d70d9~mv2.jpg;b6120a_502a813d07c3493cbd5332cd3993aa60~mv2.jpg;b6120a_7598710e831b480d80025f6f8d5ab8cb~mv2.jpg;b6120a_ac3ef29b06244b63a0dad527529f6eba~mv2.jpg,Kids Toothpaste,,,299.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eeebe3d9-66f8-ffe7-e6d4-2a38a3be3c89,Product,"Pepsodent Germicheck 8 Actions, Whole Mouth Toothpaste With Anti-Germ Formula, C","At Dentaltourismclinicsindia, we prioritize your oral health with advanced dental care solutions. Pepsodent Germicheck 8 Actions, Whole Mouth Toothpaste with Anti-Germ Formula is designed to protect your teeth and gums by offering comprehensive care. This toothpaste not only fights germs but also promotes strong teeth, prevents cavities, reduces plaque, and ensures fresh breath. Experience the superior anti-germ formula favored by dental professionals for a healthier, cleaner mouth. Choose Pepsodent for a radiant smile and unparalleled oral hygiene.",b6120a_0f68737f1ee24c6a9af9db18f4279df7~mv2.jpg;b6120a_6575f4772e8f4acbbacd42e84bf99657~mv2.jpg;b6120a_79083646ac124096b82e438cc0d0ec6a~mv2.jpg;b6120a_7effc14fd1c047f4a3543c1096fa1346~mv2.jpg;b6120a_52f66fb95e3042da836dfbebd59b3783~mv2.jpg,Regular/ family Toothpaste,,,350.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8128a16e-35d2-6bdb-db7c-dfa978046cc9,Product,Watsons 0.7mm I Type Interdental Brush 5pcs.,,b6120a_731d615dbad24674a59a86c3e6a7c8bc~mv2.jpg;b6120a_f72f2bea206248be97be181ced3bae81~mv2.jpg;b6120a_58b32c118b0c4477968a6e277d72e585~mv2.jpg,Interproxa Brushes,,,499.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8d7fe902-615b-698c-4b6d-1e1f43b9f423,Product,Bentodent Biodegradable Wirefree Interdental Brushes Sticks,"Discover the Bentodent Biodegradable Wirefree Interdental Brushes Sticks at Dentaltourismclinicsindia, where we prioritize your dental health and the environment. These eco-friendly brushes offer superior cleaning between teeth, ensuring optimal oral hygiene. Ideal for travelers and eco-conscious individuals, they align with our commitment to sustainable dental solutions. Experience the ease of wire-free interdental cleaning that complements our comprehensive dental services. Trust Dentaltourismclinicsindia for innovative products that support both your smile and the planet.",b6120a_3289b791447d43bab5c6ffe1cc59cbec~mv2.jpg;b6120a_f0d89a34bd4e4527b8498ce615d6480a~mv2.jpg,Interproxa Brushes,,,249.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
